Time,A0C85051515,,A0C85051515,,A0C85051515,,A0C85051515,,A0C85051515,,A0C85051515,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
10/3/2020 6:30,21.7,1,25.31,1,590,1,7.64,1,2.63,1,6.93,1
10/3/2020 6:45,21.7,1,23.05,1,590,1,7.64,1,2.48,1,7.1,1
10/3/2020 7:00,21.7,1,20.6,1,590,1,7.64,1,2.59,1,6.99,1
10/3/2020 7:15,21.7,1,21.79,1,590,1,7.64,1,2.47,1,4.54,1
10/3/2020 7:30,21.7,1,22.42,1,590,1,7.64,1,2.64,1,5.1,1
10/3/2020 7:45,21.7,1,19.87,1,589,1,7.65,1,2.61,1,4.32,1
10/3/2020 8:00,21.7,1,19.73,1,590,1,7.63,1,2.36,1,3.55,1
10/3/2020 8:15,21.7,1,19.47,1,590,1,7.64,1,2.46,1,4.12,1
10/3/2020 8:30,21.7,1,19.48,1,591,1,7.63,1,2.37,1,3.45,1
10/3/2020 8:45,21.7,1,21.46,1,589,1,7.65,1,2.61,1,3.61,1
10/3/2020 9:00,21.7,1,21.57,1,590,1,7.62,1,2.29,1,3.76,1
10/3/2020 9:15,21.7,1,19.47,1,591,1,7.63,1,2.25,1,3.15,1
10/3/2020 9:30,21.7,1,19.3,1,591,1,7.62,1,2.39,1,2.8,1
10/3/2020 9:45,21.7,1,18.79,1,590,1,7.62,1,2.34,1,3.5,1
10/3/2020 10:00,21.7,1,17.62,1,590,1,7.63,1,2.41,1,2.46,1
10/3/2020 10:15,21.7,1,19.52,1,589,1,7.64,1,2.6,1,2.75,1
10/3/2020 10:30,21.8,1,19.14,1,588,1,7.64,1,2.56,1,2.78,1
10/3/2020 10:45,21.8,1,20.76,1,588,1,7.65,1,2.59,1,3.15,1
10/3/2020 11:00,21.8,1,23.42,1,588,1,7.64,1,2.59,1,3.48,1
10/3/2020 11:15,21.8,1,24.76,1,588,1,7.64,1,2.51,1,3.51,1
10/3/2020 11:30,21.8,1,25.8,1,588,1,7.63,1,2.46,1,4.11,1
10/3/2020 11:45,21.8,1,24.97,1,588,1,7.63,1,2.34,1,3.9,1
10/3/2020 12:00,21.8,1,23.34,1,588,1,7.62,1,2.27,1,3.27,1
10/3/2020 12:15,21.8,1,23.58,1,588,1,7.62,1,2.29,1,3.33,1
10/3/2020 12:30,21.8,1,21.78,1,588,1,7.62,1,2.3,1,3.02,1
10/3/2020 12:45,21.8,1,22.62,1,586,1,7.64,1,2.66,1,4.08,1
10/3/2020 13:00,21.8,1,21.18,1,586,1,7.64,1,2.66,1,3.46,1
10/3/2020 13:15,21.8,1,19.78,1,586,1,7.65,1,2.62,1,3.69,1
10/3/2020 13:30,21.8,1,19.73,1,585,1,7.65,1,2.75,1,3.2,1
10/3/2020 13:45,21.8,1,20.42,1,585,1,7.64,1,2.63,1,2.85,1
10/3/2020 14:00,21.8,1,20.16,1,584,1,7.66,1,2.88,1,3.74,1
10/3/2020 14:15,21.8,1,19.16,1,584,1,7.66,1,2.8,1,4.42,1
10/3/2020 14:30,21.8,1,18.66,1,585,1,7.65,1,2.67,1,3.37,1
10/3/2020 14:45,21.8,1,18.5,1,585,1,7.66,1,2.78,1,3.63,1
10/3/2020 15:00,21.8,1,18.99,1,584,1,7.66,1,3.04,1,3.38,1
10/3/2020 15:15,21.8,1,19.08,1,585,1,7.64,1,2.69,1,3.74,1
10/3/2020 15:30,21.8,1,18.83,1,584,1,7.65,1,2.75,1,3.87,1
10/3/2020 15:45,21.8,1,21.37,1,584,1,7.65,1,2.75,1,4.39,1
10/3/2020 16:00,21.8,1,20.81,1,583,1,7.66,1,2.95,1,4.53,1
10/3/2020 16:15,21.8,1,18.34,1,584,1,7.65,1,2.77,1,4.41,1
10/3/2020 16:30,21.8,1,18.96,1,584,1,7.65,1,2.75,1,3.6,1
10/3/2020 16:45,21.8,1,19.22,1,585,1,7.64,1,2.68,1,11.32,1
10/3/2020 17:00,21.8,1,20.21,1,583,1,7.65,1,2.78,1,6.52,1
10/3/2020 17:15,21.8,1,21.13,1,585,1,7.65,1,2.9,1,6.26,1
10/3/2020 17:30,21.8,1,20.3,1,586,1,7.65,1,2.81,1,4.6,1
10/3/2020 17:45,21.8,1,20.08,1,585,1,7.67,1,3.08,1,5.51,1
10/3/2020 18:00,21.8,1,21.28,1,584,1,7.64,1,2.74,1,4.1,1
10/3/2020 18:15,21.8,1,18.95,1,584,1,7.65,1,2.86,1,5.66,1
10/3/2020 18:30,21.8,1,18.72,1,584,1,7.63,1,2.51,1,4.25,1
10/3/2020 18:45,21.8,1,18.45,1,583,1,7.65,1,2.65,1,4.8,1
10/3/2020 19:00,21.9,1,18.37,1,583,1,7.65,1,2.83,1,5.28,1
10/3/2020 19:15,21.8,1,20.07,1,583,1,7.64,1,2.7,1,7.18,1
10/3/2020 19:30,21.8,1,21.41,1,582,1,7.66,1,2.99,1,6.48,1
10/3/2020 19:45,21.9,1,20.6,1,582,1,7.67,1,3.17,1,7.24,1
10/3/2020 20:00,21.8,1,21.03,1,583,1,7.65,1,2.77,1,4.92,1
10/3/2020 20:15,21.8,1,21.73,1,583,1,7.64,1,2.66,1,4.18,1
10/3/2020 20:30,21.8,1,23.91,1,583,1,7.64,1,2.79,1,5.2,1
10/3/2020 20:45,21.9,1,27.03,1,583,1,7.65,1,2.81,1,6.85,1
10/3/2020 21:00,21.9,1,21.52,1,583,1,7.65,1,2.88,1,5,1
10/3/2020 21:15,21.9,1,23.99,1,583,1,7.64,1,2.68,1,5.2,1
10/3/2020 21:30,21.9,1,26.14,1,583,1,7.65,1,2.9,1,5.65,1
10/3/2020 21:45,21.8,1,23.98,1,583,1,7.64,1,2.76,1,6.88,1
10/3/2020 22:00,21.9,1,25.95,1,584,1,7.64,1,2.48,1,4.3,1
10/3/2020 22:15,21.8,1,24.22,1,584,1,7.63,1,2.48,1,6.11,1
10/3/2020 22:30,21.9,1,30.39,1,582,1,7.65,1,2.86,1,6.15,1
10/3/2020 22:45,21.9,1,28.44,1,582,1,7.65,1,2.73,1,6.93,1
10/3/2020 23:00,21.9,1,27.76,1,582,1,7.64,1,2.65,1,5.77,1
10/3/2020 23:15,21.9,1,27.17,1,583,1,7.64,1,2.51,1,4.74,1
10/3/2020 23:30,21.9,1,29.79,1,582,1,7.63,1,2.51,1,8.46,1
10/3/2020 23:45,21.9,1,25.17,1,582,1,7.63,1,2.43,1,5.61,1
10/4/2020 0:00,21.8,1,23.32,1,582,1,7.63,1,2.36,1,7.46,1
10/4/2020 0:15,21.8,1,23.22,1,583,1,7.62,1,2.13,1,11.31,1
10/4/2020 0:30,21.8,1,23.95,1,585,1,7.59,1,1.75,1,7.18,1
10/4/2020 0:45,21.8,1,23.85,1,584,1,7.61,1,2.04,1,6.81,1
10/4/2020 1:00,21.8,1,24.67,1,584,1,7.61,1,2.08,1,10.6,1
10/4/2020 1:15,21.8,1,24.67,1,585,1,7.59,1,1.72,1,6.63,1
10/4/2020 1:30,21.8,1,24.38,1,586,1,7.58,1,1.58,1,6.73,1
10/4/2020 1:45,21.8,1,24.01,1,585,1,7.6,1,1.71,1,8.87,1
10/4/2020 2:00,21.8,1,24.35,1,585,1,7.59,1,1.77,1,9,1
10/4/2020 2:15,21.8,1,25.18,1,586,1,7.59,1,1.59,1,9.21,1
10/4/2020 2:30,21.8,1,25.04,1,584,1,7.59,1,1.77,1,12.41,1
10/4/2020 2:45,21.8,1,23.65,1,585,1,7.59,1,1.63,1,8.86,1
10/4/2020 3:00,21.8,1,25.19,1,585,1,7.59,1,1.68,1,9.36,1
10/4/2020 3:15,21.8,1,24.8,1,586,1,7.58,1,1.58,1,10.02,1
10/4/2020 3:30,21.8,1,27.09,1,585,1,7.59,1,1.63,1,10.43,1
10/4/2020 3:45,21.8,1,25.55,1,584,1,7.58,1,1.65,1,12.61,1
10/4/2020 4:00,21.8,1,24.94,1,584,1,7.59,1,1.67,1,9.98,1
10/4/2020 4:15,21.8,1,25.88,1,585,1,7.58,1,1.44,1,10.22,1
10/4/2020 4:30,21.8,1,25.55,1,585,1,7.58,1,1.55,1,11.45,1
10/4/2020 4:45,21.8,1,27.06,1,586,1,7.57,1,1.45,1,10.51,1
10/4/2020 5:00,21.8,1,27.48,1,585,1,7.58,1,1.43,1,12.29,1
10/4/2020 5:15,21.8,1,28.06,1,585,1,7.58,1,1.5,1,13.45,1
10/4/2020 5:30,21.8,1,29.14,1,585,1,7.58,1,1.46,1,12.62,1
10/4/2020 5:45,21.8,1,29.78,1,586,1,7.57,1,1.4,1,12.86,1
10/4/2020 6:00,21.8,1,29.42,1,586,1,7.58,1,1.44,1,15.86,1
10/4/2020 6:15,21.8,1,28.43,1,586,1,7.58,1,1.49,1,12.07,1
10/4/2020 6:30,21.8,1,28.15,1,586,1,7.58,1,1.4,1,15.72,1
10/4/2020 6:45,21.8,1,30.2,1,585,1,7.58,1,1.51,1,12.41,1
10/4/2020 7:00,21.8,1,25.88,1,584,1,7.62,1,1.96,1,13.43,1
10/4/2020 7:15,21.8,1,24.68,1,582,1,7.64,1,2.44,1,16.26,1
10/4/2020 7:30,21.7,1,24.43,1,582,1,7.63,1,2.35,1,17.18,1
10/4/2020 7:45,21.7,1,26.41,1,583,1,7.6,1,1.74,1,10.04,1
10/4/2020 8:00,21.7,1,21.1,1,582,1,7.67,1,3.15,1,32.17,1
10/4/2020 8:15,21.7,1,19.71,1,579,1,7.69,1,3.55,1,38.16,1
10/4/2020 8:30,21.7,1,19.44,1,579,1,7.68,1,3.39,1,38.37,1
10/4/2020 8:45,21.6,1,19.25,1,580,1,7.66,1,3.14,1,33.26,1
10/4/2020 9:00,21.7,1,19.56,1,579,1,7.68,1,3.5,1,32.65,1
10/4/2020 9:15,21.7,1,19.05,1,578,1,7.71,1,3.84,1,29.77,1
10/4/2020 9:30,21.7,1,18.13,1,578,1,7.72,1,3.99,1,23.22,1
10/4/2020 9:45,21.7,1,20.2,1,579,1,7.69,1,3.53,1,20.4,1
10/4/2020 10:00,21.7,1,22.09,1,579,1,7.68,1,3.32,1,10.33,1
10/4/2020 10:15,21.7,1,20.81,1,579,1,7.68,1,3.45,1,12.4,1
10/4/2020 10:30,21.7,1,20.17,1,579,1,7.68,1,3.42,1,16.05,1
10/4/2020 10:45,21.7,1,24.4,1,580,1,7.67,1,3.18,1,7.93,1
10/4/2020 11:00,21.7,1,24.59,1,579,1,7.67,1,3.24,1,8.8,1
10/4/2020 11:15,21.7,1,23.59,1,579,1,7.67,1,3.19,1,8.7,1
10/4/2020 11:30,21.7,1,29.09,1,579,1,7.67,1,3.13,1,7.74,1
10/4/2020 11:45,21.7,1,25.04,1,580,1,7.66,1,3.02,1,6.27,1
10/4/2020 12:00,21.7,1,25.36,1,580,1,7.66,1,2.92,1,5.01,1
10/4/2020 12:15,21.7,1,25.6,1,581,1,7.64,1,2.65,1,4.69,1
10/4/2020 12:30,21.7,1,23.84,1,581,1,7.64,1,2.63,1,4.43,1
10/4/2020 12:45,21.7,1,24.97,1,581,1,7.64,1,2.62,1,4.23,1
10/4/2020 13:00,21.7,1,22.67,1,581,1,7.64,1,2.6,1,4.53,1
10/4/2020 13:15,21.7,1,22.67,1,581,1,7.63,1,2.52,1,3.96,1
10/4/2020 13:30,21.7,1,22.81,1,581,1,7.64,1,2.56,1,4.61,1
10/4/2020 13:45,21.7,1,22.56,1,581,1,7.64,1,2.61,1,4.39,1
10/4/2020 14:00,21.7,1,21.98,1,582,1,7.63,1,2.49,1,3.96,1
10/4/2020 14:15,21.7,1,23.48,1,581,1,7.64,1,2.61,1,4.27,1
10/4/2020 14:30,21.8,1,25.74,1,581,1,7.64,1,2.61,1,4.05,1
10/4/2020 14:45,21.7,1,23.91,1,581,1,7.64,1,2.55,1,4.13,1
10/4/2020 15:00,21.7,1,25.58,1,582,1,7.63,1,2.41,1,3.71,1
10/4/2020 15:15,21.7,1,23.47,1,582,1,7.63,1,2.46,1,3.86,1
10/4/2020 15:30,21.7,1,24.97,1,582,1,7.62,1,2.29,1,3.98,1
10/4/2020 15:45,21.7,1,23.88,1,582,1,7.62,1,2.28,1,3.78,1
10/4/2020 16:00,21.7,1,22.61,1,583,1,7.62,1,2.15,1,4.15,1
10/4/2020 16:15,21.7,1,22.85,1,583,1,7.61,1,2.11,1,3.94,1
10/4/2020 16:30,21.7,1,22.82,1,583,1,7.61,1,2.13,1,4.12,1
10/4/2020 16:45,21.7,1,22.86,1,583,1,7.6,1,2.11,1,3.76,1
10/4/2020 17:00,21.7,1,24.04,1,583,1,7.61,1,1.94,1,4.59,1
10/4/2020 17:15,21.7,1,24.23,1,584,1,7.6,1,1.77,1,4.65,1
10/4/2020 17:30,21.7,1,23.02,1,584,1,7.6,1,1.78,1,5.38,1
10/4/2020 17:45,21.7,1,23.73,1,584,1,7.6,1,1.75,1,6.01,1
10/4/2020 18:00,21.7,1,22.28,1,585,1,7.59,1,1.65,1,5.62,1
10/4/2020 18:15,21.7,1,23.97,1,585,1,7.59,1,1.67,1,5.65,1
10/4/2020 18:30,21.7,1,23.26,1,584,1,7.6,1,1.67,1,7.43,1
10/4/2020 18:45,21.7,1,23.35,1,584,1,7.6,1,1.72,1,6.93,1
10/4/2020 19:00,21.7,1,25.97,1,583,1,7.6,1,1.8,1,6.37,1
10/4/2020 19:15,21.7,1,25.01,1,585,1,7.59,1,1.67,1,6.08,1
10/4/2020 19:30,21.7,1,26.21,1,585,1,7.59,1,1.57,1,4.94,1
10/4/2020 19:45,21.7,1,28.05,1,585,1,7.59,1,1.62,1,6.79,1
10/4/2020 20:00,21.8,1,25.85,1,584,1,7.59,1,1.71,1,5.64,1
10/4/2020 20:15,21.7,1,26.95,1,585,1,7.6,1,1.66,1,7.71,1
10/4/2020 20:30,21.7,1,27.36,1,585,1,7.58,1,1.53,1,6.39,1
10/4/2020 20:45,21.7,1,26.91,1,586,1,7.59,1,1.5,1,6.51,1
10/4/2020 21:00,21.7,1,29.57,1,586,1,7.58,1,1.48,1,7.61,1
10/4/2020 21:15,21.7,1,28.2,1,586,1,7.58,1,1.46,1,6.96,1
10/4/2020 21:30,21.7,1,28.04,1,586,1,7.59,1,1.53,1,9.48,1
10/4/2020 21:45,21.8,1,30.18,1,585,1,7.59,1,1.59,1,7.9,1
10/4/2020 22:00,21.8,1,29.84,1,585,1,7.59,1,1.5,1,7.74,1
10/4/2020 22:15,21.8,1,32.67,1,583,1,7.59,1,1.53,1,9.99,1
10/4/2020 22:30,21.8,1,33.35,1,586,1,7.59,1,1.53,1,5.36,1
10/4/2020 22:45,21.8,1,31.28,1,585,1,7.59,1,1.57,1,7.84,1
10/4/2020 23:00,21.8,1,28.26,1,585,1,7.59,1,1.63,1,8.18,1
10/4/2020 23:15,21.8,1,30.55,1,585,1,7.59,1,1.55,1,7.49,1
10/4/2020 23:30,21.8,1,29.48,1,586,1,7.58,1,1.49,1,7.5,1
10/4/2020 23:45,21.7,1,26.59,1,587,1,7.57,1,1.28,1,7.7,1
10/5/2020 0:00,21.7,1,25.51,1,587,1,7.57,1,1.29,1,7.37,1
10/5/2020 0:15,21.7,1,28.93,1,586,1,7.57,1,1.35,1,8,1
10/5/2020 0:30,21.7,1,28.21,1,587,1,7.57,1,1.27,1,7.82,1
10/5/2020 0:45,21.7,1,31,1,586,1,7.58,1,1.35,1,9.58,1
10/5/2020 1:00,21.7,1,30.57,1,587,1,7.57,1,1.27,1,8.71,1
10/5/2020 1:15,21.8,1,32.2,1,586,1,7.58,1,1.32,1,11.01,1
10/5/2020 1:30,21.7,1,32.15,1,587,1,7.57,1,1.23,1,10.83,1
10/5/2020 1:45,21.7,1,28.96,1,587,1,7.56,1,1.05,1,10.74,1
10/5/2020 2:00,21.7,1,28.1,1,587,1,7.57,1,1.23,1,10.29,1
10/5/2020 2:15,21.7,1,29.96,1,587,1,7.56,1,1.15,1,13.43,1
10/5/2020 2:30,21.7,1,29.28,1,587,1,7.56,1,1.12,1,12.41,1
10/5/2020 2:45,21.7,1,30.59,1,587,1,7.57,1,1.16,1,14.9,1
10/5/2020 3:00,21.7,1,29.51,1,586,1,7.56,1,1.07,1,14.44,1
10/5/2020 3:15,21.7,1,34.5,1,586,1,7.56,1,1.04,1,13.77,1
10/5/2020 3:30,21.7,1,29.04,1,586,1,7.56,1,1.06,1,20.07,1
10/5/2020 3:45,21.7,1,30.13,1,586,1,7.56,1,1.02,1,17.55,1
10/5/2020 4:00,21.7,1,30.95,1,586,1,7.55,1,1.03,1,19.2,1
10/5/2020 4:15,21.7,1,29.32,1,585,1,7.55,1,1,1,19.66,1
10/5/2020 4:30,21.7,1,31.49,1,586,1,7.55,1,1.05,1,36.55,1
10/5/2020 4:45,21.8,1,31.18,1,585,1,7.56,1,1.18,1,20.48,1
10/5/2020 5:00,21.8,1,32.83,1,585,1,7.56,1,1.12,1,33.56,1
10/5/2020 5:15,21.8,1,37.28,1,585,1,7.56,1,1.28,1,37.81,1
10/5/2020 5:30,21.8,1,34.51,1,585,1,7.57,1,1.45,1,30.38,1
10/5/2020 5:45,21.8,1,33.24,1,586,1,7.58,1,1.55,1,34.84,1
10/5/2020 6:00,21.8,1,33.53,1,585,1,7.57,1,1.35,1,30.1,1
10/5/2020 6:15,21.8,1,30.3,1,585,1,7.57,1,1.57,1,25.25,1
10/5/2020 6:30,21.8,1,30.07,1,584,1,7.59,1,1.83,1,30.06,1
10/5/2020 6:45,21.8,1,29.59,1,584,1,7.58,1,1.7,1,23.84,1
10/5/2020 7:00,21.8,1,26.6,1,582,1,7.61,1,2.09,1,29.28,1
10/5/2020 7:15,21.8,1,28.82,1,581,1,7.62,1,2.41,1,25.02,1
10/5/2020 7:30,21.8,1,27.42,1,582,1,7.61,1,2,1,22.04,1
10/5/2020 7:45,21.7,1,25.2,1,581,1,7.63,1,2.57,1,19.77,1
10/5/2020 8:00,21.7,1,24.28,1,578,1,7.69,1,3.71,1,23.97,1
10/5/2020 8:15,21.7,1,23.65,1,575,1,7.72,1,4.21,1,25.57,1
10/5/2020 8:30,21.7,1,21.74,1,574,1,7.73,1,4.35,1,23.99,1
10/5/2020 8:45,21.7,1,20.35,1,574,1,7.72,1,4.36,1,26,1
10/5/2020 9:00,21.7,1,20.54,1,574,1,7.73,1,4.37,1,26.79,1
10/5/2020 9:15,21.7,1,22.27,1,574,1,7.73,1,4.5,1,32.02,1
10/5/2020 9:30,21.8,1,21.07,1,574,1,7.75,1,4.7,1,25.37,1
10/5/2020 9:45,21.8,1,20.45,1,574,1,7.75,1,4.74,1,21.88,1
10/5/2020 10:00,21.8,1,19.4,1,574,1,7.75,1,4.82,1,26.38,1
10/5/2020 10:15,21.8,1,20.81,1,574,1,7.75,1,4.81,1,20.33,1
10/5/2020 10:30,21.9,1,21.27,1,574,1,7.75,1,4.8,1,26.51,1
10/5/2020 10:45,21.8,1,21.01,1,574,1,7.74,1,4.71,1,30.33,1
10/5/2020 11:00,21.9,1,20.28,1,574,1,7.74,1,4.7,1,27.91,1
10/5/2020 11:15,21.9,1,21.2,1,574,1,7.74,1,4.7,1,21.11,1
10/5/2020 11:30,21.9,1,24.95,1,575,1,7.73,1,4.48,1,19.77,1
10/5/2020 11:45,21.8,1,26.5,1,577,1,7.7,1,3.99,1,16.52,1
10/5/2020 12:00,21.8,1,26.5,1,578,1,7.69,1,3.71,1,12.54,1
10/5/2020 12:15,21.8,1,24.24,1,578,1,7.7,1,3.92,1,11.83,1
10/5/2020 12:30,21.8,1,28.07,1,578,1,7.69,1,3.78,1,12.35,1
10/5/2020 12:45,21.8,1,26.18,1,578,1,7.69,1,3.7,1,9.47,1
10/5/2020 13:00,21.7,1,31.55,1,584,1,7.61,1,2.31,1,4.92,1
10/5/2020 13:15,21.7,1,26.53,1,587,1,7.62,1,2.03,1,7.1,1
10/5/2020 13:30,21.8,1,27.2,1,585,1,7.61,1,2.59,1,5.94,1
10/5/2020 13:45,21.7,1,27.92,1,590,1,7.59,1,1.89,1,3.7,1
10/5/2020 14:00,21.7,1,26.13,1,590,1,7.59,1,1.88,1,4.05,1
10/5/2020 14:15,21.7,1,25.2,1,591,1,7.59,1,1.81,1,3.59,1
10/5/2020 14:30,21.7,1,25.13,1,592,1,7.58,1,1.68,1,3.85,1
10/5/2020 14:45,21.7,1,24.21,1,591,1,7.59,1,1.83,1,4.35,1
10/5/2020 15:00,21.7,1,23.55,1,589,1,7.6,1,2.08,1,3.94,1
10/5/2020 15:15,21.7,1,24.3,1,590,1,7.59,1,1.86,1,3.99,1
10/5/2020 15:30,21.7,1,25.72,1,590,1,7.6,1,1.98,1,3.96,1
10/5/2020 15:45,21.7,1,26.44,1,589,1,7.6,1,2.2,1,4.86,1
10/5/2020 16:00,21.7,1,26.89,1,590,1,7.6,1,1.97,1,4.27,1
10/5/2020 16:15,21.7,1,25.02,1,590,1,7.6,1,2.07,1,5.16,1
10/5/2020 16:30,21.8,1,23.61,1,589,1,7.61,1,2.19,1,4.32,1
10/5/2020 16:45,21.7,1,23.53,1,589,1,7.6,1,1.96,1,3.98,1
10/5/2020 17:00,21.7,1,23.49,1,589,1,7.6,1,1.99,1,5.17,1
10/5/2020 17:15,21.7,1,23.64,1,589,1,7.59,1,1.86,1,4.32,1
10/5/2020 17:30,21.8,1,24.62,1,588,1,7.6,1,2.07,1,8.42,1
10/5/2020 17:45,21.8,1,23.98,1,588,1,7.6,1,2.19,1,10.39,1
10/5/2020 18:00,21.8,1,23.68,1,588,1,7.6,1,2.01,1,4.45,1
10/5/2020 18:15,21.8,1,23.63,1,588,1,7.6,1,2.32,1,5.07,1
10/5/2020 18:30,21.8,1,23.38,1,589,1,7.6,1,2.13,1,5.8,1
10/5/2020 18:45,21.8,1,24.39,1,588,1,7.61,1,2.26,1,6.39,1
10/5/2020 19:00,21.8,1,22.3,1,588,1,7.59,1,2.09,1,6.94,1
10/5/2020 19:15,21.8,1,23.23,1,588,1,7.6,1,2.04,1,7.62,1
10/5/2020 19:30,21.7,1,23.92,1,590,1,7.58,1,1.73,1,5.58,1
10/5/2020 19:45,21.7,1,22.88,1,590,1,7.57,1,1.7,1,7.27,1
10/5/2020 20:00,21.8,1,24.04,1,589,1,7.59,1,2.02,1,5.48,1
10/5/2020 20:15,21.8,1,24.93,1,586,1,7.6,1,2.29,1,5.45,1
10/5/2020 20:30,21.8,1,24.25,1,586,1,7.6,1,2.33,1,7.74,1
10/5/2020 20:45,21.8,1,27.89,1,587,1,7.6,1,2.23,1,8.42,1
10/5/2020 21:00,21.8,1,30.87,1,586,1,7.62,1,2.31,1,5.84,1
10/5/2020 21:15,21.8,1,29.96,1,585,1,7.61,1,2.26,1,6.1,1
10/5/2020 21:30,21.8,1,27.06,1,587,1,7.61,1,2.25,1,6.97,1
10/5/2020 21:45,21.8,1,28.29,1,587,1,7.61,1,2.21,1,10.47,1
10/5/2020 22:00,21.8,1,26.45,1,587,1,7.6,1,2.26,1,6.96,1
10/5/2020 22:15,21.8,1,29.77,1,586,1,7.62,1,2.17,1,7.04,1
10/5/2020 22:30,21.8,1,30.04,1,587,1,7.61,1,2.17,1,6,1
10/5/2020 22:45,21.8,1,28.98,1,587,1,7.6,1,2.1,1,6.6,1
10/5/2020 23:00,21.8,1,28.07,1,587,1,7.61,1,2.16,1,7.48,1
10/5/2020 23:15,21.8,1,27.02,1,587,1,7.61,1,2.25,1,9.01,1
10/5/2020 23:30,21.9,1,29.08,1,586,1,7.62,1,2.35,1,8.78,1
10/5/2020 23:45,21.9,1,35.07,1,585,1,7.62,1,2.51,1,9.03,1
10/6/2020 0:00,21.9,1,28.53,1,584,1,7.64,1,2.78,1,8.57,1
10/6/2020 0:15,21.9,1,30.83,1,583,1,7.62,1,2.5,1,11.77,1
10/6/2020 0:30,21.9,1,38.41,1,585,1,7.63,1,2.7,1,11.25,1
10/6/2020 0:45,21.9,1,34.5,1,585,1,7.62,1,2.57,1,9.52,1
10/6/2020 1:00,21.8,1,32.09,1,585,1,7.62,1,2.43,1,9.62,1
10/6/2020 1:15,21.8,1,29.49,1,585,1,7.61,1,2.44,1,10.6,1
10/6/2020 1:30,21.8,1,27.9,1,586,1,7.62,1,2.43,1,13.95,1
10/6/2020 1:45,21.9,1,29.54,1,584,1,7.64,1,3,1,13.24,1
10/6/2020 2:00,21.8,1,31.43,1,585,1,7.62,1,2.43,1,11.06,1
10/6/2020 2:15,21.8,1,29.1,1,586,1,7.61,1,2.31,1,11.27,1
10/6/2020 2:30,21.7,1,29.02,1,587,1,7.6,1,2.19,1,10.25,1
10/6/2020 2:45,21.8,1,34.11,1,587,1,7.6,1,2.37,1,18.18,1
10/6/2020 3:00,21.7,1,33.39,1,586,1,7.61,1,2.37,1,15.78,1
10/6/2020 3:15,21.7,1,31.78,1,587,1,7.6,1,2.25,1,12.03,1
10/6/2020 3:30,21.7,1,32.31,1,587,1,7.6,1,2.19,1,11.24,1
10/6/2020 3:45,21.7,1,32.58,1,587,1,7.59,1,2.17,1,14.23,1
10/6/2020 4:00,21.7,1,35.57,1,585,1,7.6,1,2.17,1,15.63,1
10/6/2020 4:15,21.7,1,34.6,1,586,1,7.6,1,2.3,1,40.46,1
10/6/2020 4:30,21.7,1,36,1,587,1,7.6,1,2.27,1,33.43,1
10/6/2020 4:45,21.7,1,35.3,1,586,1,7.61,1,2.54,1,46.63,1
10/6/2020 5:00,21.7,1,34.61,1,585,1,7.6,1,2.46,1,45.65,1
10/6/2020 5:15,21.7,1,32.97,1,586,1,7.6,1,2.42,1,46.83,1
10/6/2020 5:30,21.7,1,32.58,1,586,1,7.59,1,2.24,1,38.47,1
10/6/2020 5:45,21.7,1,29.77,1,582,1,7.67,1,3.86,1,36.25,1
10/6/2020 6:00,21.7,1,30.51,1,578,1,7.67,1,3.92,1,36.99,1
10/6/2020 6:15,21.6,1,27.06,1,579,1,7.67,1,4.05,1,38.79,1
10/6/2020 6:30,21.6,1,26.87,1,578,1,7.67,1,4.01,1,37.78,1
10/6/2020 6:45,21.6,1,27.06,1,580,1,7.65,1,3.61,1,35.41,1
10/6/2020 7:00,21.6,1,26.15,1,578,1,7.69,1,4.31,1,34.78,1
10/6/2020 7:15,21.5,1,25.95,1,578,1,7.68,1,4,1,34.31,1
10/6/2020 7:30,21.5,1,24.42,1,578,1,7.69,1,4.33,1,31.9,1
10/6/2020 7:45,21.5,1,23.82,1,577,1,7.69,1,4.31,1,30.47,1
10/6/2020 8:00,21.5,1,26.98,1,577,1,7.69,1,4.25,1,28.22,1
10/6/2020 8:15,21.5,1,28.27,1,577,1,7.68,1,4.17,1,37.34,1
10/6/2020 8:30,21.5,1,27.43,1,578,1,7.68,1,4.08,1,27.55,1
10/6/2020 8:45,21.5,1,26.5,1,578,1,7.68,1,4.05,1,29.74,1
10/6/2020 9:00,21.5,1,26.5,1,578,1,7.68,1,4.17,1,35.05,1
10/6/2020 9:15,21.5,1,26.62,1,578,1,7.69,1,4.3,1,36.74,1
10/6/2020 9:30,21.5,1,24.9,1,578,1,7.7,1,4.43,1,37.53,1
10/6/2020 9:45,21.5,1,24.38,1,578,1,7.71,1,4.58,1,27.63,1
10/6/2020 10:00,21.5,1,27.34,1,578,1,7.69,1,4.24,1,30.87,1
10/6/2020 10:15,21.5,1,26.12,1,578,1,7.68,1,4.09,1,18.26,1
10/6/2020 10:30,21.5,1,25.98,1,578,1,7.68,1,3.99,1,17.64,1
10/6/2020 10:45,21.5,1,27.51,1,578,1,7.68,1,4.14,1,15.14,1
10/6/2020 11:00,21.5,1,25.97,1,578,1,7.68,1,4.05,1,17.65,1
